Rod_Count,Density
11.0,0.003683788653122565
11.608040201005025,0.0038261224868533163
12.21608040201005,0.003970953410540605
12.824120603015075,0.0041181586905961465
13.4321608040201,0.004267605772373595
14.040201005025125,0.004419152282696799
14.64824120603015,0.004572646065935751
15.256281407035175,0.0047279252548857315
15.8643216080402,0.00488481837761581
16.472361809045225,0.005043144501353561
17.08040201005025,0.005202713414363144
17.688442211055275,0.005363325846653952
18.2964824120603,0.00552477373022657
18.904522613065325,0.005686840499421798
19.51256281407035,0.00584930143178728
20.120603015075375,0.006011924029714699
20.7286432160804,0.0061744684429291185
21.336683417085425,0.006336687931731022
21.94472361809045,0.006498329370701589
22.552763819095475,0.006659133792383255
23.1608040201005,0.0068188369702413985
23.768844221105525,0.006977170039999955
24.37688442211055,0.007133860158224914
24.984924623115575,0.007288631196805988
25.592964824120603,0.00744120447175968
26.201005025125628,0.007591299504547798
26.809045226130653,0.007738634813875577
27.417085427135678,0.007882928735704798
28.025125628140703,0.008023900268991083
28.633165829145728,0.008161269944432812
29.241206030150753,0.00829476071330368
29.849246231155778,0.00842409885323375
30.457286432160803,0.008549014887606718
31.065326633165828,0.008669244515056185
31.673366834170853,0.008784529545372916
32.281407035175874,0.008894618837980072
32.8894472361809,0.00899926923899656
33.497487437185924,0.009098246512791255
34.10552763819095,0.009191326263835103
34.713567839195974,0.009278294844585125
35.321608040201,0.009358950245086085
35.929648241206024,0.009433102959952847
36.53768844221105,0.009500576828400654
37.145728643216074,0.00956120984302241
37.7537688442211,0.009614854923072342
38.361809045226124,0.00966138064810439
38.96984924623115,0.009700671947931564
39.577889447236174,0.009732630745019307
40.185929648241206,0.0097571765456009
40.79396984924623,0.009774246976005797
41.402010050251256,0.009783798260921297
42.01005025125628,0.009785805640562938
42.618090452261306,0.009780263724007993
43.22613065326633,0.00976718677624749
43.834170854271356,0.009746608936833457
44.44221105527638,0.009718584368337028
45.050251256281406,0.009683187333187435
45.65829145728643,0.00964051219782885
46.266331658291456,0.009590673363508658
46.87437185929648,0.00953380512339435
47.482412060301506,0.00947006144610311
48.09045226130653,0.00939961568611601
48.698492462311556,0.009322660221933333
49.30653266331658,0.009239406023206661
49.914572864321606,0.009150082148453068
50.52261306532663,0.009054935175314449
51.130653266331656,0.008954228565667455
51.73869346733668,0.00884824196821398
52.346733668341706,0.008737270461485978
52.95477386934673,0.008621623740479157
53.562814070351756,0.008501625250385631
54.17085427135678,0.008377611271123993
54.778894472361806,0.008249929956564914
55.38693467336683,0.008118940332520001
55.994974874371856,0.007985011257700248
56.60301507537688,0.007848520351957537
57.211055276381906,0.007709852896197823
57.81909547738693,0.007569400708398251
58.427135678391956,0.007427561000172706
59.03517587939698,0.007284735218312244
59.643216080402006,0.007141327875679549
60.25125628140703,0.006997745375761412
60.859296482412056,0.006854394835082201
61.46733668341708,0.006711682907556351
62.075376884422106,0.006570014614711304
62.68341708542713,0.006429792185546686
63.291457286432156,0.006291413909613596
63.89949748743718,0.006155273006702299
64.5075376884422,0.006021756516320596
65.11557788944722,0.005891244209931578
65.72361809045225,0.005764107528701295
66.33165829145727,0.0056407085492873625
66.9396984924623,0.005521398979981228
67.54773869346732,0.005406519189303032
68.15577889447235,0.005296397268940917
68.76381909547737,0.005191348132729175
69.37185929648241,0.0050916726531737445
69.97989949748744,0.004997656836861376
70.58793969849246,0.004909571039932124
71.19597989949749,0.004827669224654868
71.80402010050251,0.004752188258023623
72.41206030150754,0.004683347253188923
73.02010050251256,0.004621346954454356
73.62814070351759,0.00456636916650285
74.23618090452261,0.004518576228470671
74.84422110552764,0.004478110533458319
75.45226130653266,0.004445094094055616
76.06030150753769,0.004419628154461851
76.66834170854271,0.004401792849799209
77.27638190954774,0.004391646913246779
77.88442211055276,0.004389227431661117
78.49246231155779,0.004394549650394931
79.10050251256281,0.004407606828075576
79.70854271356784,0.004428370142156583
80.31658291457286,0.004456788646105825
80.92462311557789,0.004492789279139867
81.53266331658291,0.004536276929452855
82.14070351758794,0.004587134551916841
82.74874371859296,0.004645223341246043
83.35678391959799,0.004710382961617293
83.96482412060301,0.004782431833720573
84.57286432160804,0.004861167480174361
85.18090452261306,0.0049463669301790265
85.78894472361809,0.005037787184195249
86.39698492462311,0.005135165739322719
87.00502512562814,0.005238221175915567
87.61306532663316,0.005346653805804619
88.22110552763819,0.00546014638230265
88.82914572864321,0.005578364871946778
89.43718592964824,0.005700959287683638
90.04522613065326,0.005827564582927821
90.65326633165829,0.005957801605624774
91.26130653266331,0.006091278111127095
91.86934673366834,0.0062275898323505136
92.47738693467336,0.006366321605315471
93.08542713567839,0.006507048547805039
93.69346733668341,0.006649337288483279
94.30150753768844,0.006792747243424054
94.90954773869346,0.006936831936601906
95.51758793969849,0.007081140360499104
96.12562814070351,0.007225218372589421
96.73366834170854,0.0073686101230751155
97.34170854271356,0.00751085950888268
97.94974874371859,0.007651511648569837
98.55778894472361,0.0077901143724657665
99.16582914572864,0.007926219722062306
99.77386934673366,0.008059385452400553
100.38190954773869,0.008189176530958766
100.98994974874371,0.00831516662634702
101.59798994974874,0.008436939579955682
102.20603015075376,0.00855409085359078
102.81407035175879,0.008666228946063042
103.42211055276381,0.008772976771680409
104.03015075376884,0.008873972993627903
104.63819095477386,0.008968873305305837
105.24623115577889,0.009057351652836863
105.85427135678391,0.009139101392145795
106.46231155778894,0.009213836374262057
107.07035175879396,0.009281291952792937
107.67839195979899,0.009341225907864388
108.28643216080401,0.009393419281223359
108.89447236180904,0.009437677117639157
109.50251256281406,0.009473829108227628
110.11055276381909,0.009501730131847979
110.71859296482411,0.009521260691283976
111.32663316582914,0.00953232724151448
111.93467336683416,0.00953486240799824
112.54271356783919,0.00952882509354004
113.15075376884421,0.009514200472963922
113.75879396984924,0.009490999875489205
114.36683417085426,0.009459260555380967
114.97487437185929,0.009419045352122736
115.58291457286431,0.009370442242029707
116.19095477386934,0.009313563783880523
116.79899497487436,0.00924854646178873
117.40703517587939,0.009175549929156122
118.01507537688441,0.009094756158144526
118.62311557788944,0.009006368499664517
119.23115577889446,0.008910610659405323
119.83919597989949,0.008807725595914988
120.44723618090451,0.008697974347179711
121.05527638190954,0.008581634792543704
121.66331658291456,0.00845900035715149
122.27135678391959,0.008330378666382116
122.87939698492461,0.008196090157976557
123.48743718592964,0.008056466659734635
124.09547738693466,0.00791184994077451
124.70351758793969,0.007762590244406908
125.31155778894471,0.007609044810676728
125.91959798994974,0.007451576396568102
126.52763819095476,0.007290551801756041
127.13567839195979,0.007126340407620476
127.74371859296483,0.006959312737018823
128.35175879396985,0.0067898390420439185
128.95979899497488,0.0066182879266779016
129.5678391959799,0.006445025010893599
130.17587939698493,0.006270411642355709
130.78391959798995,0.00609480366143995
131.39195979899498,0.0059185502248222
132.0,0.005741992692397269
